original_path,original_size_bytes,avif_size_bytes,avif_compression_ratio
oc-content/uploads/7490/7490_original.png,49717,3353,14.83
oc-content/uploads/7490/7490_preview.png,96687,4260,22.7
oc-content/uploads/7490/7490_thumbnail.png,36701,2234,16.43
oc-content/uploads/7490/7490.png,157809,6120,25.79
oc-content/uploads/72582/72582_preview.png,181234,5900,30.72
oc-content/uploads/72582/72582.png,293240,8310,35.29
oc-content/uploads/72582/72582_thumbnail.png,66994,3048,21.98
oc-content/uploads/72582/72582_original.png,167425,6420,26.08
oc-content/uploads/35245/35245_original.png,401527,30319,13.24
oc-content/uploads/35245/35245.png,479164,31058,15.43
oc-content/uploads/35245/35245_preview.png,278723,19548,14.26
oc-content/uploads/35245/35245_thumbnail.png,93142,7369,12.64
oc-content/uploads/65535/65535_original.png,307686,15199,20.24
oc-content/uploads/65535/65535.png,366501,14799,24.77
oc-content/uploads/65535/65535_thumbnail.png,77678,4532,17.14
oc-content/uploads/65535/65535_preview.png,220396,10269,21.46
oc-content/uploads/51700/51700_preview.png,126181,4675,26.99
oc-content/uploads/51700/51700_original.png,105908,4947,21.41
oc-content/uploads/51700/51700_thumbnail.png,48724,2477,19.67
oc-content/uploads/51700/51700.png,199158,6613,30.12
oc-content/uploads/17115/17115_original.png,218632,13055,16.75
oc-content/uploads/17115/17115.png,397465,16697,23.8
oc-content/uploads/17115/17115_thumbnail.png,89646,6393,14.02
oc-content/uploads/17115/17115_preview.png,244834,12752,19.2
oc-content/uploads/23320/23320_thumbnail.png,77938,4823,16.16
oc-content/uploads/23320/23320_original.png,191146,10090,18.94
oc-content/uploads/23320/23320.png,344123,13606,25.29
oc-content/uploads/23320/23320_preview.png,212036,9726,21.8
oc-content/uploads/6542/6542.png,216479,7394,29.28
oc-content/uploads/6542/6542_thumbnail.png,51571,2642,19.52
oc-content/uploads/6542/6542_preview.png,137072,5153,26.6
oc-content/uploads/6542/6542_original.png,117067,5387,21.73
oc-content/uploads/34397/34397_thumbnail.png,74444,5637,13.21
oc-content/uploads/34397/34397_preview.png,201113,11234,17.9
oc-content/uploads/34397/34397_original.png,152201,10298,14.78
oc-content/uploads/34397/34397.png,326253,15420,21.16
oc-content/uploads/73450/73450_original.png,391000,25584,15.28
oc-content/uploads/73450/73450_thumbnail.png,89877,6615,13.59
oc-content/uploads/73450/73450_preview.png,279491,17882,15.63
oc-content/uploads/73450/73450.png,481625,27157,17.73
oc-content/uploads/18961/18961.png,474948,33128,14.34
oc-content/uploads/18961/18961_original.png,395904,31134,12.72
oc-content/uploads/18961/18961_thumbnail.png,90433,7479,12.09
oc-content/uploads/18961/18961_preview.png,276212,21210,13.02
oc-content/uploads/47665/47665_preview.png,223916,12275,18.24
oc-content/uploads/47665/47665_original.png,249119,15741,15.83
oc-content/uploads/47665/47665.png,369057,17822,20.71
oc-content/uploads/47665/47665_thumbnail.png,72710,4424,16.44
oc-content/uploads/81549/81549_thumbnail.png,81276,6167,13.18
oc-content/uploads/81549/81549_original.png,335481,21808,15.38
oc-content/uploads/81549/81549.png,404803,22263,18.18
oc-content/uploads/81549/81549_preview.png,238144,15951,14.93
oc-content/uploads/26652/26652.png,135401,5194,26.07
oc-content/uploads/26652/26652_thumbnail.png,30079,1993,15.09
oc-content/uploads/26652/26652_original.png,92213,4609,20.01
oc-content/uploads/26652/26652_preview.png,81527,3522,23.15
oc-content/uploads/61195/61195.png,474999,31502,15.08
oc-content/uploads/61195/61195_preview.png,270845,19386,13.97
oc-content/uploads/61195/61195_thumbnail.png,87082,6924,12.58
oc-content/uploads/61195/61195_original.png,402344,29987,13.42
oc-content/uploads/12467/12467_preview.png,233839,11340,20.62
oc-content/uploads/12467/12467_original.png,324871,16913,19.21
oc-content/uploads/12467/12467_thumbnail.png,79393,4571,17.37
oc-content/uploads/12467/12467.png,392738,16694,23.53
oc-content/uploads/79956/79956_preview.png,220801,9327,23.67
oc-content/uploads/79956/79956_original.png,302961,13273,22.83
oc-content/uploads/79956/79956.png,370327,13773,26.89
oc-content/uploads/79956/79956_thumbnail.png,76222,3933,19.38
oc-content/uploads/42317/42317_preview.png,229393,18866,12.16
oc-content/uploads/42317/42317_original.png,271821,24748,10.98
oc-content/uploads/42317/42317.png,375516,28501,13.18
oc-content/uploads/42317/42317_thumbnail.png,65276,4977,13.12
oc-content/uploads/76122/76122.png,516939,32612,15.85
oc-content/uploads/76122/76122_original.png,291499,23744,12.28
oc-content/uploads/76122/76122_thumbnail.png,101708,9072,11.21
oc-content/uploads/76122/76122_preview.png,303922,22626,13.43
oc-content/uploads/3030/3030_thumbnail.png,96760,8017,12.07
oc-content/uploads/3030/3030.png,487134,25572,19.05
oc-content/uploads/3030/3030_preview.png,285003,17559,16.23
oc-content/uploads/3030/3030_original.png,413855,24885,16.63
oc-content/uploads/17929/17929.png,329610,14056,23.45
oc-content/uploads/17929/17929_preview.png,196188,9828,19.96
oc-content/uploads/17929/17929_thumbnail.png,70819,4622,15.32
oc-content/uploads/17929/17929_original.png,276008,14139,19.52
oc-content/uploads/30737/30737_original.png,353107,25272,13.97
oc-content/uploads/30737/30737.png,410587,25570,16.06
oc-content/uploads/30737/30737_thumbnail.png,81725,6717,12.17
oc-content/uploads/30737/30737_preview.png,241847,16603,14.57
oc-content/uploads/78884/78884_thumbnail.png,70665,3944,17.92
oc-content/uploads/78884/78884.png,327274,14236,22.99
oc-content/uploads/78884/78884_preview.png,198163,9642,20.55
oc-content/uploads/78884/78884_original.png,223117,12203,18.28
oc-content/uploads/54272/54272_thumbnail.png,80744,6002,13.45
oc-content/uploads/54272/54272_preview.png,248321,15575,15.94
oc-content/uploads/54272/54272_original.png,377970,25307,14.94
oc-content/uploads/54272/54272.png,437328,26405,16.56
oc-content/uploads/60047/60047_thumbnail.png,73931,3882,19.04
oc-content/uploads/60047/60047_original.png,316739,13449,23.55
oc-content/uploads/60047/60047_preview.png,217059,8884,24.43
oc-content/uploads/60047/60047.png,366621,13067,28.06
oc-content/uploads/27780/27780_preview.png,279379,17933,15.58
oc-content/uploads/27780/27780.png,492513,31805,15.49
oc-content/uploads/27780/27780_original.png,423863,29727,14.26
oc-content/uploads/27780/27780_thumbnail.png,87475,5730,15.27
oc-content/uploads/24105/24105_thumbnail.png,92457,7007,13.19
oc-content/uploads/24105/24105_original.png,417319,25546,16.34
oc-content/uploads/24105/24105.png,478619,26001,18.41
oc-content/uploads/24105/24105_preview.png,278531,17410,16.0
oc-content/uploads/10330/10330_preview.png,314157,22835,13.76
oc-content/uploads/10330/10330.png,541578,34694,15.61
oc-content/uploads/10330/10330_thumbnail.png,103830,9432,11.01
oc-content/uploads/10330/10330_original.png,467139,33437,13.97
oc-content/uploads/40440/40440.png,226960,7018,32.34
oc-content/uploads/40440/40440_preview.png,141412,5486,25.78
oc-content/uploads/40440/40440_original.png,26601,2498,10.65
oc-content/uploads/40440/40440_thumbnail.png,55597,3467,16.04
oc-content/uploads/74675/74675_preview.png,78316,2445,32.03
oc-content/uploads/74675/74675_original.png,88593,3480,25.46
oc-content/uploads/74675/74675.png,125052,3841,32.56
oc-content/uploads/74675/74675_thumbnail.png,29679,1360,21.82
oc-content/uploads/1767/1767_original.png,160153,9408,17.02
oc-content/uploads/1767/1767.png,253982,10783,23.55
oc-content/uploads/1767/1767_thumbnail.png,60232,3558,16.93
oc-content/uploads/1767/1767_preview.png,158842,7772,20.44
oc-content/uploads/32060/32060.png,306550,7332,41.81
oc-content/uploads/32060/32060_thumbnail.png,66542,2566,25.93
oc-content/uploads/32060/32060_original.png,250688,7656,32.74
oc-content/uploads/32060/32060_preview.png,185862,5008,37.11
oc-content/uploads/39488/39488.png,385769,13438,28.71
oc-content/uploads/39488/39488_thumbnail.png,82839,4369,18.96
oc-content/uploads/39488/39488_original.png,226089,10442,21.65
oc-content/uploads/39488/39488_preview.png,234457,9548,24.56
oc-content/uploads/41592/41592_original.png,429543,29877,14.38
oc-content/uploads/41592/41592_thumbnail.png,92832,7053,13.16
oc-content/uploads/41592/41592_preview.png,290928,20318,14.32
oc-content/uploads/41592/41592.png,505652,30964,16.33
oc-content/uploads/56525/56525_thumbnail.png,94110,7712,12.2
oc-content/uploads/56525/56525_preview.png,287834,18638,15.44
oc-content/uploads/56525/56525_original.png,406623,26048,15.61
oc-content/uploads/56525/56525.png,494493,28117,17.59
oc-content/uploads/62710/62710_thumbnail.png,105058,9642,10.9
oc-content/uploads/62710/62710.png,551268,32508,16.96
oc-content/uploads/62710/62710_preview.png,323913,24136,13.42
oc-content/uploads/62710/62710_original.png,405155,29172,13.89
oc-content/uploads/24939/24939_original.png,220181,15884,13.86
oc-content/uploads/24939/24939_thumbnail.png,82981,6083,13.64
oc-content/uploads/24939/24939_preview.png,238802,15133,15.78
oc-content/uploads/24939/24939.png,396734,21706,18.28
oc-content/uploads/37512/37512.png,440338,23544,18.7
oc-content/uploads/37512/37512_preview.png,257927,15304,16.85
oc-content/uploads/37512/37512_thumbnail.png,87770,6305,13.92
oc-content/uploads/37512/37512_original.png,364742,23398,15.59
oc-content/uploads/67262/67262_thumbnail.png,89102,5441,16.38
oc-content/uploads/67262/67262_preview.png,271668,14271,19.04
oc-content/uploads/67262/67262_original.png,351032,19514,17.99
oc-content/uploads/67262/67262.png,460585,21315,21.61
oc-content/uploads/14790/14790.png,375542,18535,20.26
oc-content/uploads/14790/14790_original.png,283686,17392,16.31
oc-content/uploads/14790/14790_preview.png,223679,12086,18.51
oc-content/uploads/14790/14790_thumbnail.png,73239,3794,19.3
oc-content/uploads/53057/53057_preview.png,221904,10160,21.84
oc-content/uploads/53057/53057.png,369300,13965,26.44
oc-content/uploads/53057/53057_thumbnail.png,78357,5400,14.51
oc-content/uploads/53057/53057_original.png,222631,11323,19.66
oc-content/uploads/52185/52185_original.png,249857,16537,15.11
oc-content/uploads/52185/52185.png,443382,22808,19.44
oc-content/uploads/52185/52185_thumbnail.png,91531,5965,15.34
oc-content/uploads/52185/52185_preview.png,266196,15505,17.17
oc-content/uploads/15642/15642_thumbnail.png,74437,4180,17.81
oc-content/uploads/15642/15642_preview.png,205036,9917,20.68
oc-content/uploads/15642/15642.png,335275,14193,23.62
oc-content/uploads/15642/15642_original.png,187745,10562,17.78
oc-content/uploads/21477/21477.png,286131,11224,25.49
oc-content/uploads/21477/21477_thumbnail.png,65276,3681,17.73
oc-content/uploads/21477/21477_preview.png,178667,7856,22.74
oc-content/uploads/21477/21477_original.png,154617,8480,18.23
oc-content/uploads/4215/4215_thumbnail.png,48491,2494,19.44
oc-content/uploads/4215/4215_original.png,109755,5902,18.6
oc-content/uploads/4215/4215.png,201008,8074,24.9
oc-content/uploads/4215/4215_preview.png,127491,5385,23.68
oc-content/uploads/71307/71307.png,416646,19006,21.92
oc-content/uploads/71307/71307_thumbnail.png,88125,6748,13.06
oc-content/uploads/71307/71307_preview.png,252926,13856,18.25
oc-content/uploads/71307/71307_original.png,256002,15182,16.86
oc-content/uploads/45132/45132_preview.png,214026,9135,23.43
oc-content/uploads/45132/45132_thumbnail.png,83233,5456,15.26
oc-content/uploads/45132/45132_original.png,188688,9334,20.22
oc-content/uploads/45132/45132.png,342285,11866,28.85
oc-content/uploads/40686/40686_preview.png,279609,21886,12.78
oc-content/uploads/40686/40686_thumbnail.png,92385,8049,11.48
oc-content/uploads/40686/40686_original.png,409549,33186,12.34
oc-content/uploads/40686/40686.png,486649,35824,13.58
oc-content/uploads/67898/67898_thumbnail.png,58861,2106,27.95
oc-content/uploads/67898/67898.png,276749,9925,27.88
oc-content/uploads/67898/67898_preview.png,168367,5991,28.1
oc-content/uploads/67898/67898_original.png,159419,6899,23.11
oc-content/uploads/33374/33374_thumbnail.png,85092,6409,13.28
oc-content/uploads/33374/33374.png,416543,20347,20.47
oc-content/uploads/33374/33374_original.png,263663,16448,16.03
oc-content/uploads/33374/33374_preview.png,250352,14492,17.28
oc-content/uploads/63404/63404.png,528715,33691,15.69
oc-content/uploads/63404/63404_original.png,351210,27719,12.67
oc-content/uploads/63404/63404_preview.png,311149,23477,13.25
oc-content/uploads/63404/63404_thumbnail.png,99173,8361,11.86
oc-content/uploads/82936/82936_preview.png,272271,15809,17.22
oc-content/uploads/82936/82936_thumbnail.png,96858,7192,13.47
oc-content/uploads/82936/82936.png,439745,21029,20.91
oc-content/uploads/82936/82936_original.png,219937,15024,14.64
oc-content/uploads/57631/57631_preview.png,240640,12571,19.14
oc-content/uploads/57631/57631_original.png,348310,18052,19.29
oc-content/uploads/57631/57631_thumbnail.png,82731,5599,14.78
oc-content/uploads/57631/57631.png,407997,18264,22.34
oc-content/uploads/11024/11024_preview.png,259771,16212,16.02
oc-content/uploads/11024/11024_original.png,389457,26092,14.93
oc-content/uploads/11024/11024.png,453344,27004,16.79
oc-content/uploads/11024/11024_thumbnail.png,84217,6177,13.63
oc-content/uploads/25211/25211_original.png,168732,8306,20.31
oc-content/uploads/25211/25211_thumbnail.png,69474,3681,18.87
oc-content/uploads/25211/25211_preview.png,189729,8273,22.93
oc-content/uploads/25211/25211.png,305354,10625,28.74
oc-content/uploads/75561/75561_thumbnail.png,88523,7776,11.38
oc-content/uploads/75561/75561_original.png,422124,33583,12.57
oc-content/uploads/75561/75561_preview.png,275801,22748,12.12
oc-content/uploads/75561/75561.png,484852,35762,13.56
oc-content/uploads/41754/41754.png,270281,9221,29.31
oc-content/uploads/41754/41754_original.png,223981,9506,23.56
oc-content/uploads/41754/41754_preview.png,164070,6531,25.12
oc-content/uploads/41754/41754_thumbnail.png,59647,3323,17.95
oc-content/uploads/20763/20763_original.png,216699,15622,13.87
oc-content/uploads/20763/20763.png,303982,17386,17.48
oc-content/uploads/20763/20763_preview.png,179794,11563,15.55
oc-content/uploads/20763/20763_thumbnail.png,61651,4986,12.36
oc-content/uploads/53291/53291_thumbnail.png,89681,8043,11.15
oc-content/uploads/53291/53291_original.png,427249,43513,9.82
oc-content/uploads/53291/53291.png,505609,47284,10.69
oc-content/uploads/53291/53291_preview.png,287288,28812,9.97
oc-content/uploads/14556/14556_original.png,314023,23367,13.44
oc-content/uploads/14556/14556_preview.png,271806,19154,14.19
oc-content/uploads/14556/14556.png,454071,27495,16.51
oc-content/uploads/14556/14556_thumbnail.png,91111,7464,12.21
oc-content/uploads/58679/58679_thumbnail.png,73646,3961,18.59
oc-content/uploads/58679/58679_original.png,194603,10161,19.15
oc-content/uploads/58679/58679.png,338754,13949,24.29
oc-content/uploads/58679/58679_preview.png,206443,9494,21.74
oc-content/uploads/44226/44226_original.png,352673,19779,17.83
oc-content/uploads/44226/44226_preview.png,240996,13127,18.36
oc-content/uploads/44226/44226_thumbnail.png,79075,4998,15.82
oc-content/uploads/44226/44226.png,414286,20043,20.67
oc-content/uploads/70013/70013.png,336026,13596,24.72
oc-content/uploads/70013/70013_thumbnail.png,74787,4484,16.68
oc-content/uploads/70013/70013_original.png,186907,10277,18.19
oc-content/uploads/70013/70013_preview.png,206430,9563,21.59
oc-content/uploads/5101/5101_original.png,96416,4143,23.27
oc-content/uploads/5101/5101_preview.png,105399,3944,26.72
oc-content/uploads/5101/5101.png,169649,5480,30.96
oc-content/uploads/5101/5101_thumbnail.png,39437,1963,20.09
oc-content/uploads/11818/11818_preview.png,243697,21575,11.3
oc-content/uploads/11818/11818.png,436358,37257,11.71
oc-content/uploads/11818/11818_original.png,374146,34947,10.71
oc-content/uploads/11818/11818_thumbnail.png,78302,6536,11.98
oc-content/uploads/36606/36606_original.png,67035,6185,10.84
oc-content/uploads/36606/36606_thumbnail.png,38351,3418,11.22
oc-content/uploads/36606/36606_preview.png,97620,6878,14.19
oc-content/uploads/36606/36606.png,157241,10831,14.52
oc-content/uploads/69902/69902_original.png,179372,12346,14.53
oc-content/uploads/69902/69902_preview.png,131745,8159,16.15
oc-content/uploads/69902/69902.png,218005,12292,17.74
oc-content/uploads/69902/69902_thumbnail.png,49163,3687,13.33
oc-content/uploads/15484/15484.png,322218,12909,24.96
oc-content/uploads/15484/15484_thumbnail.png,72032,4155,17.34
oc-content/uploads/15484/15484_preview.png,197017,8910,22.11
oc-content/uploads/15484/15484_original.png,179756,9561,18.8
oc-content/uploads/52343/52343.png,196016,4630,42.34
oc-content/uploads/52343/52343_preview.png,123269,3298,37.38
oc-content/uploads/52343/52343_original.png,111624,3307,33.75
oc-content/uploads/52343/52343_thumbnail.png,47783,1731,27.6
oc-content/uploads/66176/66176_original.png,301885,16515,18.28
oc-content/uploads/66176/66176.png,345697,16562,20.87
oc-content/uploads/66176/66176_preview.png,206679,11659,17.73
oc-content/uploads/66176/66176_thumbnail.png,73680,5084,14.49
oc-content/uploads/22034/22034_preview.png,164290,5638,29.14
oc-content/uploads/22034/22034.png,263349,7708,34.17
oc-content/uploads/22034/22034_thumbnail.png,61729,2982,20.7
oc-content/uploads/22034/22034_original.png,175488,6646,26.41
oc-content/uploads/16201/16201_preview.png,133940,6030,22.21
oc-content/uploads/16201/16201.png,221767,9017,24.59
oc-content/uploads/16201/16201_thumbnail.png,50583,3012,16.79
oc-content/uploads/16201/16201_original.png,178493,9215,19.37
oc-content/uploads/46571/46571_preview.png,168391,4939,34.09
oc-content/uploads/46571/46571.png,269848,7067,38.18
oc-content/uploads/46571/46571_thumbnail.png,62897,2506,25.1
oc-content/uploads/46571/46571_original.png,142270,5253,27.08
oc-content/uploads/35083/35083_preview.png,153583,4843,31.71
oc-content/uploads/35083/35083_original.png,117597,4223,27.85
oc-content/uploads/35083/35083.png,245045,6428,38.12
oc-content/uploads/35083/35083_thumbnail.png,60362,2595,23.26
oc-content/uploads/72744/72744_thumbnail.png,80637,5562,14.5
oc-content/uploads/72744/72744.png,350246,15129,23.15
oc-content/uploads/72744/72744_original.png,197108,12076,16.32
oc-content/uploads/72744/72744_preview.png,216106,11398,18.96
oc-content/uploads/7656/7656.png,609430,50668,12.03
oc-content/uploads/7656/7656_original.png,537098,46833,11.47
oc-content/uploads/7656/7656_preview.png,339691,30878,11.0
oc-content/uploads/7656/7656_thumbnail.png,105472,10342,10.2
oc-content/uploads/54888/54888_thumbnail.png,78109,4018,19.44
oc-content/uploads/54888/54888_preview.png,215422,8164,26.39
oc-content/uploads/54888/54888_original.png,198509,8765,22.65
oc-content/uploads/54888/54888.png,352913,11435,30.86
oc-content/uploads/73696/73696_preview.png,267234,14804,18.05
oc-content/uploads/73696/73696_original.png,320834,18860,17.01
oc-content/uploads/73696/73696.png,444800,21212,20.97
oc-content/uploads/73696/73696_thumbnail.png,90676,6505,13.94
oc-content/uploads/34151/34151_thumbnail.png,63097,2468,25.57
oc-content/uploads/34151/34151.png,273447,7347,37.22
oc-content/uploads/34151/34151_preview.png,168766,4993,33.8
oc-content/uploads/34151/34151_original.png,155423,5128,30.31
oc-content/uploads/6784/6784_thumbnail.png,70991,3114,22.8
oc-content/uploads/6784/6784_preview.png,194923,5926,32.89
oc-content/uploads/6784/6784.png,315485,7991,39.48
oc-content/uploads/6784/6784_original.png,179218,6152,29.13
oc-content/uploads/50414/50414_preview.png,303508,21874,13.88
oc-content/uploads/50414/50414.png,513639,31535,16.29
oc-content/uploads/50414/50414_original.png,276345,22536,12.26
oc-content/uploads/50414/50414_thumbnail.png,99049,8452,11.72
oc-content/uploads/64621/64621.png,271604,7718,35.19
oc-content/uploads/64621/64621_thumbnail.png,63539,2918,21.77
oc-content/uploads/64621/64621_preview.png,170943,5547,30.82
oc-content/uploads/64621/64621_original.png,148784,5931,25.09
oc-content/uploads/49539/49539_thumbnail.png,73553,4785,15.37
oc-content/uploads/49539/49539.png,311186,13004,23.93
oc-content/uploads/49539/49539_original.png,128496,7926,16.21
oc-content/uploads/49539/49539_preview.png,191197,9190,20.8
oc-content/uploads/22808/22808_original.png,312296,16951,18.42
oc-content/uploads/22808/22808_preview.png,211182,10764,19.62
oc-content/uploads/22808/22808_thumbnail.png,71275,4484,15.9
oc-content/uploads/22808/22808.png,366397,17127,21.39
oc-content/uploads/31423/31423_thumbnail.png,75086,4484,16.75
oc-content/uploads/31423/31423_original.png,199601,8825,22.62
oc-content/uploads/31423/31423.png,349443,12265,28.49
oc-content/uploads/31423/31423_preview.png,211000,8647,24.4
oc-content/uploads/61353/61353_thumbnail.png,29012,2313,12.54
oc-content/uploads/61353/61353.png,121026,5954,20.33
oc-content/uploads/61353/61353_preview.png,75652,4275,17.7
oc-content/uploads/61353/61353_original.png,78330,4886,16.03
oc-content/uploads/26494/26494_preview.png,161650,4696,34.42
oc-content/uploads/26494/26494_thumbnail.png,61918,2578,24.02
oc-content/uploads/26494/26494_original.png,214500,6371,33.67
oc-content/uploads/26494/26494.png,263523,6475,40.7
oc-content/uploads/55166/55166.png,253349,8291,30.56
oc-content/uploads/55166/55166_preview.png,157629,5630,28.0
oc-content/uploads/55166/55166_original.png,136693,6221,21.97
oc-content/uploads/55166/55166_thumbnail.png,58591,2813,20.83
oc-content/uploads/19249/19249_original.png,280427,20931,13.4
oc-content/uploads/19249/19249.png,490046,27932,17.54
oc-content/uploads/19249/19249_thumbnail.png,98830,8209,12.04
oc-content/uploads/19249/19249_preview.png,291021,19324,15.06
oc-content/uploads/13773/13773_preview.png,313713,19402,16.17
oc-content/uploads/13773/13773_original.png,444521,25061,17.74
oc-content/uploads/13773/13773_thumbnail.png,110808,11098,9.98
oc-content/uploads/13773/13773.png,526820,25224,20.89
oc-content/uploads/27546/27546.png,250896,7344,34.16
oc-content/uploads/27546/27546_original.png,141767,5686,24.93
oc-content/uploads/27546/27546_thumbnail.png,60286,3238,18.62
oc-content/uploads/27546/27546_preview.png,157682,5370,29.36
oc-content/uploads/60281/60281_original.png,195307,14497,13.47
oc-content/uploads/60281/60281_thumbnail.png,89196,6714,13.29
oc-content/uploads/60281/60281_preview.png,254416,15479,16.44
oc-content/uploads/60281/60281.png,422703,22212,19.03
oc-content/uploads/2324/2324_original.png,195779,14514,13.49
oc-content/uploads/2324/2324_thumbnail.png,96520,6892,14.0
oc-content/uploads/2324/2324_preview.png,279895,15593,17.95
oc-content/uploads/2324/2324.png,455597,20743,21.96
oc-content/uploads/77236/77236.png,406573,19564,20.78
oc-content/uploads/77236/77236_thumbnail.png,83900,6419,13.07
oc-content/uploads/77236/77236_original.png,303031,17765,17.06
oc-content/uploads/77236/77236_preview.png,242571,13866,17.49
oc-content/uploads/43003/43003_thumbnail.png,91972,5782,15.91
oc-content/uploads/43003/43003_preview.png,307763,20690,14.87
oc-content/uploads/43003/43003_original.png,464836,35378,13.14
oc-content/uploads/43003/43003.png,551109,35553,15.5
oc-content/uploads/46743/46743_thumbnail.png,71611,7231,9.9
oc-content/uploads/46743/46743_preview.png,208038,16336,12.73
oc-content/uploads/46743/46743_original.png,303538,23226,13.07
oc-content/uploads/46743/46743.png,354059,24030,14.73
oc-content/uploads/72576/72576_thumbnail.png,57675,3088,18.68
oc-content/uploads/72576/72576.png,241417,9195,26.26
oc-content/uploads/72576/72576_preview.png,150932,6435,23.45
oc-content/uploads/72576/72576_original.png,137010,6893,19.88
oc-content/uploads/19847/19847_preview.png,176696,7188,24.58
oc-content/uploads/19847/19847_original.png,240788,10688,22.53
oc-content/uploads/19847/19847_thumbnail.png,64181,3224,19.91
oc-content/uploads/19847/19847.png,291809,10611,27.5
oc-content/uploads/7464/7464_preview.png,293100,20172,14.53
oc-content/uploads/7464/7464_original.png,275862,22097,12.48
oc-content/uploads/7464/7464_thumbnail.png,105962,10196,10.39
oc-content/uploads/7464/7464.png,480269,26879,17.87
oc-content/uploads/22206/22206_preview.png,195618,5928,33.0
oc-content/uploads/22206/22206.png,323954,8354,38.78
oc-content/uploads/22206/22206_thumbnail.png,69535,3067,22.67
oc-content/uploads/22206/22206_original.png,246544,7623,32.34
oc-content/uploads/16033/16033_original.png,364816,21286,17.14
oc-content/uploads/16033/16033_thumbnail.png,89108,6883,12.95
oc-content/uploads/16033/16033.png,433710,20649,21.0
oc-content/uploads/16033/16033_preview.png,258915,15366,16.85
oc-content/uploads/50626/50626.png,332134,12196,27.23
oc-content/uploads/50626/50626_original.png,280093,12207,22.95
oc-content/uploads/50626/50626_thumbnail.png,72076,4502,16.01
oc-content/uploads/50626/50626_preview.png,200088,8819,22.69
oc-content/uploads/77838/77838_original.png,455077,42503,10.71
oc-content/uploads/77838/77838_thumbnail.png,91866,8782,10.46
oc-content/uploads/77838/77838_preview.png,291951,27303,10.69
oc-content/uploads/77838/77838.png,521515,45339,11.5
oc-content/uploads/64413/64413_preview.png,253234,13486,18.78
oc-content/uploads/64413/64413_original.png,228905,14593,15.69
oc-content/uploads/64413/64413.png,418801,19510,21.47
oc-content/uploads/64413/64413_thumbnail.png,88211,6162,14.32
oc-content/uploads/18995/18995_original.png,148316,5637,26.31
oc-content/uploads/18995/18995.png,265869,7630,34.85
oc-content/uploads/18995/18995_thumbnail.png,61019,2620,23.29
oc-content/uploads/18995/18995_preview.png,165715,5367,30.88
oc-content/uploads/34363/34363_preview.png,176071,9221,19.09
oc-content/uploads/34363/34363_thumbnail.png,63645,4081,15.6
oc-content/uploads/34363/34363_original.png,242021,13333,18.15
oc-content/uploads/34363/34363.png,292125,13270,22.01
oc-content/uploads/851/851_preview.png,278828,18643,14.96
oc-content/uploads/851/851.png,469024,25545,18.36
oc-content/uploads/851/851_original.png,316788,21600,14.67
oc-content/uploads/851/851_thumbnail.png,93811,8365,11.21
oc-content/uploads/47691/47691_original.png,198689,13389,14.84
oc-content/uploads/47691/47691_preview.png,208672,12258,17.02
oc-content/uploads/47691/47691.png,350214,17701,19.78
oc-content/uploads/47691/47691_thumbnail.png,73402,5744,12.78
oc-content/uploads/61161/61161_preview.png,212816,8038,26.48
oc-content/uploads/61161/61161.png,352298,11578,30.43
oc-content/uploads/61161/61161_thumbnail.png,74444,3734,19.94
oc-content/uploads/61161/61161_original.png,261774,11120,23.54
oc-content/uploads/55354/55354_thumbnail.png,20043,1306,15.35
oc-content/uploads/55354/55354.png,77275,3160,24.45
oc-content/uploads/55354/55354_original.png,31724,1974,16.07
oc-content/uploads/55354/55354_preview.png,49360,2297,21.49
oc-content/uploads/12493/12493_thumbnail.png,67726,4212,16.08
oc-content/uploads/12493/12493_preview.png,178585,7168,24.91
oc-content/uploads/12493/12493_original.png,244852,9329,26.25
oc-content/uploads/12493/12493.png,290750,9354,31.08
oc-content/uploads/31611/31611_preview.png,109253,3355,32.56
oc-content/uploads/31611/31611_thumbnail.png,43972,1818,24.19
oc-content/uploads/31611/31611.png,172748,4708,36.69
oc-content/uploads/31611/31611_original.png,143641,4639,30.96
oc-content/uploads/2116/2116.png,273210,10483,26.06
oc-content/uploads/2116/2116_preview.png,169373,7264,23.32
oc-content/uploads/2116/2116_original.png,147791,7803,18.94
oc-content/uploads/2116/2116_thumbnail.png,61974,3400,18.23
oc-content/uploads/77004/77004_preview.png,192510,8399,22.92
oc-content/uploads/77004/77004_thumbnail.png,69732,4098,17.02
oc-content/uploads/77004/77004.png,313151,11933,26.24
oc-content/uploads/77004/77004_original.png,172052,9102,18.9
oc-content/uploads/43231/43231.png,430539,21931,19.63
oc-content/uploads/43231/43231_thumbnail.png,80742,5062,15.95
oc-content/uploads/43231/43231_preview.png,251355,14208,17.69
oc-content/uploads/43231/43231_original.png,335554,19784,16.96
oc-content/uploads/13541/13541.png,585962,37818,15.49
oc-content/uploads/13541/13541_preview.png,341205,26661,12.8
oc-content/uploads/13541/13541_original.png,333956,28054,11.9
oc-content/uploads/13541/13541_thumbnail.png,110893,10770,10.3
oc-content/uploads/54286/54286_preview.png,150779,5959,25.3
oc-content/uploads/54286/54286_original.png,143438,6244,22.97
oc-content/uploads/54286/54286_thumbnail.png,57652,3099,18.6
oc-content/uploads/54286/54286.png,244936,8732,28.05
oc-content/uploads/78870/78870_thumbnail.png,93068,7823,11.9
